transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,peak_v,trough_v,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,width,upstroke_downstroke_ratio,file_name
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-44.843753814697266,29.562501907348633,-76.96875,355.6533546341086,-3.15625,-128.82562024378012,-8.187500953674316,-59.03125,0.0006199999999998429,2.760734657912738,564430168_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-46.125003814697266,22.750001907348633,-75.18750762939453,324.4125797107796,-10.03125,-122.69734637236901,-6.375000476837158,-60.312503814697266,0.0006200000000000649,2.6440064867110777,527464013_53
Sst+,GABAergic,positive,aspiny,L2/L3,-48.875003814697266,26.031251907348633,-78.625,463.9743671334558,-7.406250476837158,-244.4198892423081,-13.156250953674316,-64.03125,0.0003849999999998577,1.898267643323781,488677942_58
Sst+,GABAergic,positive,aspiny,L6b,-38.000003814697266,31.375001907348633,-63.156253814697266,331.6281645130692,-0.5,-207.26951760911865,4.812500476837158,-56.031253814697266,0.00048000000000003595,1.5999852189479862,583140327_59
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-44.000003814697266,38.53125,-63.500003814697266,411.66481498995466,0.03125,-156.4746400218345,19.281251907348633,-57.625003814697266,0.0005800000000000249,2.6308724208121577,562676370_51
Pvalb+,GABAergic,positive,aspiny,L4,-41.906253814697266,16.4375,-71.71875,374.4877480920733,-15.53125,-252.12816809639514,-5.375,-59.937503814697266,0.000360000000000138,1.4853070599747382,570098371_62
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-40.75,28.781251907348633,-74.0,428.16209537689184,-2.78125,-263.44572228687963,-1.625,-55.84375,0.0003450000000000397,1.625238366598506,481001895_44
Pvalb+,GABAergic,positive,aspiny,L5,-51.562503814697266,30.46875,-75.8125,499.04469537697594,-3.78125,-350.8132126053354,-3.21875,-69.0625,0.0003249999999999087,1.4225367729761103,396274594_61
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-43.625,29.625001907348633,-81.43750762939453,425.0956229069257,-3.312500238418579,-148.905598867016,-8.8125,-53.656253814697266,0.0004999999999999449,2.854799457786462,575012511_68
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.812503814697266,31.25,-79.15625762939453,417.0995798296004,-10.90625,-128.48505518987506,-9.375,-53.000003814697266,0.0006649999999999157,3.2462886770232626,469793303_56
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-44.562503814697266,45.343753814697266,-72.03125,379.0045250680674,4.281250476837158,-100.82623551989906,16.937501907348633,-48.40625,0.0008200000000000429,3.7589871635470025,505512874_58
Glutamatergic,Glutamatergic,positive,spiny,L6b,-38.34375,24.71875,-78.09375,305.04000565232485,-13.59375,-127.78358106763777,-7.906249523162842,-59.0,0.0007449999999999957,2.387161191631205,325919795_44
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-46.59375,19.718751907348633,-72.28125762939453,319.82885174300304,-12.84375,-122.63412225178091,-8.687500953674316,-55.250003814697266,0.0005999999999999339,2.607992342346287,536306115_41
Glutamatergic,Glutamatergic,positive,spiny,L6b,-43.78125,32.40625,-80.12500762939453,361.6128615152229,-10.156250953674316,-98.50740856932472,7.0,-48.0625,0.000740000000000185,3.6709204593554743,322297406_50
Sst+,GABAergic,positive,aspiny,L5,-39.750003814697266,27.937501907348633,-70.03125762939453,344.06915140066644,-3.84375,-206.69757106254778,-5.15625,-58.843753814697266,0.0004550000000000942,1.6646018123577722,555898896_35
Glutamatergic,Glutamatergic,positive,spiny,L5,-44.28125,35.781253814697266,-79.28125762939453,397.829919404742,-7.406250476837158,-112.32103046348237,-2.78125,-51.250003814697266,0.0007150000000000212,3.541900548482626,487664070_46
Pvalb+,GABAergic,positive,aspiny,L4,-46.718753814697266,11.875000953674316,-67.0,350.2591928003807,-15.187500953674316,-239.96293567745613,-11.218750953674316,-59.000003814697266,0.00033500000000019625,1.459638722169903,471077468_64
Glutamatergic,Glutamatergic,positive,spiny,L6b,-50.531253814697266,41.437503814697266,-74.78125762939453,424.2725447789477,-3.84375,-143.19430752892706,-14.15625,-55.468753814697266,0.0006950000000001122,2.962914881886902,488448839_44
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-45.21875,37.375003814697266,-75.37500762939453,436.7504023471947,-14.187500953674316,-113.7399525553077,4.125,-49.593753814697266,0.0007199999999998319,3.8399031521911224,517319635_70
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-41.78125,24.500001907348633,-74.28125,474.9058889632879,-6.40625,-349.91170683064206,-6.03125,-61.750003814697266,0.0002849999999998687,1.3572163482748043,323523338_51
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.375003814697266,46.843753814697266,-75.09375,532.1346598288185,-2.1875,-127.61807095822174,9.000000953674316,-54.968753814697266,0.0006800000000000139,4.169743797514563,507121819_48
Glutamatergic,Glutamatergic,positive,spiny,L6b,-44.875003814697266,44.687503814697266,-63.625,430.82860397648835,-9.562500953674316,-102.58227570696457,-6.687500476837158,-50.5625,0.0008799999999999919,4.199834727854827,579462433_53
Sst+,GABAergic,positive,aspiny,L2/L3,-43.437503814697266,31.5,-70.59375,439.0106788946566,-2.406250238418579,-298.68341002578813,-9.65625,-60.437503814697266,0.0003500000000000725,1.4698194280584673,473540161_38
Sst+,GABAergic,positive,aspiny,L6b,-48.625003814697266,38.625,-71.90625,519.7275729152085,-3.343750238418579,-209.74041337978653,18.093751907348633,-55.812503814697266,0.00043999999999999595,2.4779562724238273,586070286_62
Sst+,GABAergic,positive,aspiny,L4,-45.875,25.781251907348633,-69.31250762939453,431.9621135290542,-10.90625,-221.17089177506543,-8.406250953674316,-61.468753814697266,0.0004049999999999887,1.9530694571162965,476100382_42
Glutamatergic,Glutamatergic,positive,spiny,L5,-48.5,47.281253814697266,-72.4375,520.906830656183,4.4375,-126.2686131917699,-2.375000238418579,-50.906253814697266,0.0006299999999999084,4.1253864874959705,485835016_53
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.59375,47.562503814697266,-68.03125,562.2451847631239,0.78125,-120.25556545491033,20.8125,-52.71875,0.0006850000000000467,4.675419242645672,478498617_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.812503814697266,40.53125,-80.31250762939453,562.2886585789843,-2.21875,-164.78450744885112,-7.562500476837158,-51.84375,0.0005299999999999194,3.412266524834065,478439166_47
Pvalb+,GABAergic,positive,aspiny,L4,-44.781253814697266,20.5,-74.65625762939453,412.3029956882219,-15.09375,-260.41394494063053,-7.1875,-59.375003814697266,0.00035999999999991594,1.5832600507711645,609492577_71
Sst+,GABAergic,positive,aspiny,L5,-52.500003814697266,20.625,-65.28125,241.76074336192738,-10.781250953674316,-111.60960245280121,-16.812501907348633,-65.125,0.0007800000000000029,2.166128523432077,466271455_44
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-46.59375,42.156253814697266,-73.65625,531.0506560306777,-3.9375,-149.74491773567826,6.03125,-46.468753814697266,0.0005299999999999194,3.5463684782148,484509440_58
Glutamatergic,Glutamatergic,positive,spiny,L5,-49.593753814697266,48.625003814697266,-69.5625,502.8981422520205,2.406250238418579,-163.43931960059274,-9.718750953674316,-54.281253814697266,0.0006200000000000649,3.0769715848119366,490916882_49
Pvalb+,GABAergic,positive,aspiny,L2/L3,-47.4375,14.500000953674316,-82.68750762939453,452.2641172373203,-14.6875,-322.2151066723128,-7.843750476837158,-61.906253814697266,0.000260000000000149,1.4036092904150057,341442651_72
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.28125,49.4375,-69.40625762939453,495.37567682601696,0.875,-120.2241044883625,24.09375,-46.5,0.0006700000000001705,4.120435572668113,480273887_57
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-49.812503814697266,28.687501907348633,-71.90625,519.5832365090218,-13.968750953674316,-206.86584265364993,-8.53125,-55.34375,0.00041000000000002146,2.5116917797731664,482516216_49
Sst+,GABAergic,positive,aspiny,L5,-46.90625,32.812503814697266,-75.78125762939453,334.8645618070195,-8.8125,-109.27993591607418,12.437500953674316,-53.875003814697266,0.0007200000000000539,3.0642821941640954,573121877_43
Glutamatergic,Glutamatergic,positive,spiny,L5,-51.406253814697266,47.6875,-70.43750762939453,505.91092192556255,-11.34375,-119.53293171556635,23.750001907348633,-53.156253814697266,0.0007600000000000939,4.23239783936195,584146987_72
Pvalb+,GABAergic,positive,aspiny,L2/L3,-49.031253814697266,17.21875,-76.375,465.4241306344511,-16.125001907348633,-326.12681705112425,-9.218750953674316,-63.593753814697266,0.00029999999999996696,1.4271262168590397,571379222_61
Glutamatergic,Glutamatergic,positive,spiny,L4,-41.15625,30.875001907348633,-76.5,355.49713203813616,-10.593750953674316,-93.7943990304901,6.90625,-54.500003814697266,0.0007899999999998464,3.790174420996859,467831649_86
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.031253814697266,31.687501907348633,-69.31250762939453,343.8374221672142,-8.21875,-110.08111044187605,-6.03125,-49.78125,0.0007250000000000867,3.1234915853139387,486509644_44
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-40.84375,18.843751907348633,-68.15625,269.6614940269515,-11.84375,-118.43521526823541,-2.843750238418579,-58.21875,0.0006599999999998829,2.276869201581764,557194325_51
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-42.40625,12.250000953674316,-77.1875,298.62233901189774,-13.906250953674316,-195.0767128071809,-11.84375,-61.625,0.0004349999999999632,1.5307943973151943,323535089_52
Pvalb+,GABAergic,positive,aspiny,L5,-56.75,21.0625,-77.8125,511.2755827442911,-12.28125,-434.4208482029704,-9.937500953674316,-71.37500762939453,0.0002549999999998942,1.1769130898280753,320421014_55
Glutamatergic,Glutamatergic,negative,spiny,L4,-43.71875,21.21875,-82.87500762939453,280.4307391598918,-12.78125,-126.54467513992867,-11.6875,-54.187503814697266,0.0006850000000000467,2.2160611566610866,480792667_68
Glutamatergic,Glutamatergic,positive,spiny,L6a,-44.375003814697266,43.125003814697266,-68.71875,445.91998058756894,-0.7187500596046448,-114.78526774026174,-0.53125,-57.156253814697266,0.0007800000000000029,3.884818926385266,532355382_41
Glutamatergic,Glutamatergic,negative,spiny,L6a,-46.375003814697266,25.218751907348633,-76.00000762939453,282.8744501647121,-16.531251907348633,-89.76570144664088,-9.75,-51.468753814697266,0.0008799999999999919,3.1512531580100243,503823047_40
Glutamatergic,Glutamatergic,positive,spiny,L6b,-43.281253814697266,36.21875,-72.15625,360.65287227649117,-6.28125,-89.80625232192298,11.46875,-46.468753814697266,0.0008000000000001339,4.015899371723929,572735890_69
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-40.781253814697266,23.593751907348633,-66.34375762939453,435.2267903894391,-9.000000953674316,-198.8181756069741,-2.937500238418579,-56.46875,0.00041000000000002146,2.189069430200386,474637203_62
Vip+,GABAergic,positive,aspiny,L2/L3,-42.000003814697266,39.09375,-66.8125,492.87135888501354,-2.750000238418579,-210.11178522260093,16.15625,-55.4375,0.000460000000000127,2.3457577991774508,570081024_53
Glutamatergic,Glutamatergic,negative,spiny,L4,-47.250003814697266,39.531253814697266,-73.71875762939453,416.0367412917585,-6.687500476837158,-115.99657414925134,-8.406250953674316,-54.500003814697266,0.0007750000000001922,3.5866295564595663,483068687_49
Glutamatergic,Glutamatergic,positive,spiny,L6b,-47.78125,44.8125,-74.53125762939453,397.9095087683843,2.375000238418579,-96.81498283345489,-11.812500953674316,-52.281253814697266,0.0008750000000001812,4.109999269977505,488675026_44
Glutamatergic,Glutamatergic,negative,spiny,L5,-50.906253814697266,26.062501907348633,-73.03125762939453,410.5220201462981,-14.718750953674316,-146.0354226742041,-5.250000476837158,-53.500003814697266,0.000560000000000116,2.811112623422517,484559000_56
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-46.218753814697266,31.03125,-74.3125,446.6662700951545,-9.781250953674316,-160.2163883689459,9.500000953674316,-54.187503814697266,0.0004900000000001015,2.7878937644417032,480999763_36
Pvalb+,GABAergic,positive,aspiny,L2/L3,-33.062503814697266,14.562500953674316,-74.71875,262.62296116186377,-13.375000953674316,-143.82901178368877,-7.0,-61.062503814697266,0.0005800000000000249,1.8259387164311107,561515555_59
Pvalb+,GABAergic,positive,aspiny,L5,-46.34375,13.687500953674316,-77.03125762939453,401.44893816180996,-15.718750953674316,-308.6482180364838,-11.28125,-61.09375,0.000280000000000058,1.3006682517582415,333785962_71
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-39.687503814697266,32.812503814697266,-64.46875762939453,313.3420753761156,3.125,-125.12008263454622,4.093750476837158,-55.000003814697266,0.000660000000000105,2.5043307898967164,569615443_57
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-44.8125,33.75,-76.75,420.73977388485474,-4.375,-162.43771675600337,14.281250953674316,-54.500003814697266,0.0004999999999999449,2.590160599935329,564770700_61
Htr3a+|Vip-,GABAergic,positive,aspiny,L6b,-44.09375,29.46875,-63.9375,426.2244450606995,-2.4375,-208.58619062960665,10.781250953674316,-62.21875,0.00043999999999999595,2.0433972343718585,574610205_53
Glutamatergic,Glutamatergic,positive,spiny,L5,-44.1875,40.75,-69.21875762939453,303.88181449155195,1.4687501192092896,-98.66337721237906,15.187500953674316,-52.8125,0.0008199999999998209,3.0799859388294344,588695976_52
Glutamatergic,Glutamatergic,positive,spiny,L4,-53.375003814697266,31.000001907348633,-84.21875762939453,421.2652561607949,-14.718750953674316,-118.0470983829374,-10.593750953674316,-54.531253814697266,0.0006399999999999739,3.568620168826486,469704261_68
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-39.343753814697266,17.4375,-70.15625762939453,193.29671779835894,-11.656250953674316,-85.49489521498032,-6.437500476837158,-53.6875,0.0008999999999999009,2.2609153132746305,593324192_48
Glutamatergic,Glutamatergic,positive,spiny,L5,-42.062503814697266,30.843751907348633,-71.71875,331.0006088651636,-3.375,-124.47552874147607,9.6875,-48.937503814697266,0.0006050000000001887,2.6591621036824082,480705931_50
Vip+,GABAergic,positive,aspiny,L6b,-37.65625,33.8125,-76.71875762939453,301.11864453855844,-8.3125,-108.58182819115999,9.65625,-54.062503814697266,0.0007999999999999119,2.7731955664665584,592868444_54
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.031253814697266,43.906253814697266,-77.90625,487.7628024814444,0.5,-119.95892343400703,10.062500953674316,-46.875003814697266,0.0006749999999999812,4.066081859677385,485834744_53
Sst+,GABAergic,positive,aspiny,L6b,-44.03125,34.90625,-63.09375,402.6744473824924,0.0,-170.50768775623192,12.4375,-61.40625,0.0005350000000001742,2.361620479882292,328549885_69
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.9375,30.437501907348633,-71.5,389.0663478388332,-13.0,-121.38780193637726,-6.093750476837158,-52.281253814697266,0.0006800000000000139,3.2051519315157693,490790207_66
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-45.375,28.781251907348633,-76.21875762939453,371.72060840373325,-2.718750238418579,-160.49203464424127,-3.968750238418579,-55.84375,0.0004999999999999449,2.316131197586953,569278799_60
Glutamatergic,Glutamatergic,negative,spiny,L4,-46.218753814697266,34.78125,-62.468753814697266,411.979521908448,-9.03125,-137.1600921180323,5.78125,-50.593753814697266,0.0006199999999998429,3.003639874737919,479683481_44
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.406253814697266,42.718753814697266,-77.00000762939453,443.5150046997046,1.5,-133.8952473159483,-1.2500001192092896,-54.656253814697266,0.0006599999999998829,3.3124028939814165,510702728_48
Glutamatergic,Glutamatergic,positive,spiny,L5,-52.0,43.53125,-81.28125,475.6510221011277,4.59375,-109.28243542009064,16.28125,-54.5625,0.0007150000000000212,4.352492880239045,488380827_65
Glutamatergic,Glutamatergic,positive,spiny,L4,-49.031253814697266,31.843751907348633,-76.84375,396.501537763986,-12.0,-84.58902786284355,13.9375,-59.000003814697266,0.0008850000000000247,4.687387333578196,486500736_62
Glutamatergic,Glutamatergic,positive,spiny,L6b,-47.906253814697266,36.84375,-72.40625762939453,365.8717752992096,-7.125000476837158,-137.12650393870027,1.5,-58.656253814697266,0.0007199999999998319,2.668133182063516,557037024_49
Pvalb+,GABAergic,positive,aspiny,L6b,-40.000003814697266,41.750003814697266,-75.09375,494.98219014387035,0.6875000596046448,-177.1471079744999,20.5,-52.3125,0.00048000000000003595,2.79418724812105,566760952_66
Glutamatergic,Glutamatergic,positive,spiny,L5,-48.1875,43.500003814697266,-72.34375,454.1133691913457,-6.71875,-95.12906999178611,26.40625,-42.562503814697266,0.0007600000000000939,4.77365509019016,568568071_59
Glutamatergic,Glutamatergic,positive,spiny,L6b,-53.000003814697266,37.937503814697266,-79.81250762939453,415.2867677443477,-8.3125,-161.72136155697063,14.625000953674316,-55.250003814697266,0.0005899999999998684,2.567915356055495,490259231_53
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-44.96875,33.625,-69.0,448.62861260878066,-8.281250953674316,-133.9073818037135,16.1875,-51.5,0.0005949999999999012,3.350290376570856,397345294_48
Pvalb+,GABAergic,positive,aspiny,L2/L3,-48.781253814697266,5.625,-71.75,411.3746363727736,-21.437501907348633,-292.14042095566305,-14.843750953674316,-62.031253814697266,0.0002549999999998942,1.4081400821805696,484742605_80
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.875003814697266,44.1875,-80.65625,481.41100190605755,-9.59375,-121.22457218573726,-3.187500238418579,-51.312503814697266,0.0007199999999998319,3.9712328385737807,510658021_57
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-40.59375,42.28125,-65.40625762939453,512.6093883585636,-0.5625000596046448,-197.95803456733364,20.625,-53.59375,0.00045999999999990493,2.5894851374885928,522108467_48
Glutamatergic,Glutamatergic,positive,spiny,L6b,-44.96875,44.718753814697266,-69.4375,372.75913396394526,4.281250476837158,-102.86938214290569,11.093750953674316,-49.187503814697266,0.0008399999999999519,3.623615950624744,589427013_57
Glutamatergic,Glutamatergic,positive,spiny,L6a,-41.343753814697266,41.187503814697266,-76.0625,421.4215859691317,-9.53125,-122.63346344723709,28.781251907348633,-54.281253814697266,0.0007600000000000939,3.4364322275742287,526643573_47
