transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,threshold_i,peak_v,peak_i,trough_v,trough_i,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,fast_trough_i,width,upstroke_downstroke_ratio,f_i_curve_slope,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,seal_gohm,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,file_name
Glutamatergic,Glutamatergic,positive,spiny,L6b,-33.124053955078125,245.2916717529297,13.220643997192383,243.01136779785156,-50.5823860168457,170.1666717529297,116.27318641613644,-4.75,-73.43254154154586,-1.454545497894287,-41.775569915771484,238.7954559326172,0.0008481818181819515,1.4954708997125399,0.0054491507887697,-52.2187538146973,-45.2187525431315,-55.7875030517578,231.658592,0.0099900000000001,29.0,28.4479185740153,35.7625,192.053586244583,0.0073593407869339,1.237925248,23.1352112096203,140.0,141.291666666667,450.0,-39.6875038146973,-31.1666679382324,-48.1375022888184,-52.5000038146973,-50.0208358764648,-67.3937530517578,2.47462646816188,1.75805521193107,2.93622788083656,-86.75,-66.3029708862305,488688344_48
Glutamatergic,Glutamatergic,negative,spiny,L6b,-40.65296173095703,200.88487243652344,38.165706634521484,199.67762756347656,-53.488075256347656,153.6759796142578,254.71108316199116,0.7845394611358643,-102.16162964613633,13.185443878173828,-50.89638137817383,190.56085205078125,0.0009134210526316379,2.4965912365527836,0.208865248091036,-50.7812538146973,-48.4687512715658,-56.6250031789144,193.194304,0.0271600000000001,42.03125,45.4062538146973,42.3385429382324,164.999917149544,0.113924749195576,2.467950848,13.8115506850501,119.999992370605,139.5,393.333333333333,-36.46875,-33.6458371480306,-46.7447954813639,-50.96875,-49.6979204813639,-75.1666692097982,2.56047510332767,2.6934973294051,3.09014490511047,-90.625,-74.4710311889648,501841672_50
Glutamatergic,Glutamatergic,positive,spiny,L6b,-32.29079818725586,318.38079833984375,21.799768447875977,317.4490661621094,-45.46180725097656,244.58102416992188,187.3989996482724,-5.810474395751953,-85.1950209411467,1.7390046119689941,-39.60908508300781,311.34954833984375,0.0007352314814812631,2.2007070740029944,0.149529071575169,-44.3750038146973,-44.1666692097982,-52.8250030517578,134.68496,0.046135,30.0937519073486,33.1145839691162,24.7562515258789,146.09383046627,0.0842964947223663,1.794994048,13.7048037854961,190.0,178.208333333333,144.0,-32.2500038146973,-30.9687525431315,-39.7375007629395,-45.53125,-48.0416692097982,-73.5625045776367,2.35459221302417,2.14182345791176,2.21985885675585,-89.21875,-73.2192153930664,485288679_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-34.281761169433594,134.0737762451172,21.37704849243164,133.51638793945312,-48.76229476928711,102.5963134765625,219.02288269512502,-9.59375,-63.37960713373978,-1.5922131538391113,-44.79764175415039,126.6536865234375,0.0009993442622951933,3.490541345174869,0.285826768762581,-46.96875,-48.5416692097982,-50.6093778610229,250.497008,0.0461,27.7500019073486,32.4270846048991,29.4453134536743,175.669506192207,0.0451650880277157,1.620622336,9.9846390949513,80.0,78.7083333333333,430.0,-33.8750038146973,-36.7500012715658,-37.1562519073486,-50.1250038146973,-50.9375025431315,-69.171875,3.51614895831306,3.63413615231869,2.36841316045877,-89.71875,-69.406135559082,574584859_60
Sst+,GABAergic,positive,aspiny,L2/L3,-34.99506759643555,219.74122619628906,9.307565689086914,219.6030731201172,-50.15679931640625,177.19297790527344,138.7488789845081,-12.809759140014648,-35.57869797525141,-12.91995620727539,-47.105262756347656,201.13815307617188,0.0014210526315789388,3.9292028004264896,0.17468285212904,-49.5625038146973,-50.0416692097982,-54.6145846048991,188.161568,0.0767200000000001,9.28125095367432,11.6354173024495,11.3593754768372,106.250002980232,0.0506588481366634,1.311840384,7.47030135804435,130.0,112.458330790202,610.0,-35.34375,-34.8125012715658,-41.1614615122477,-51.53125,-52.3750025431315,-65.3645871480306,3.56637049593893,3.50047726024173,2.31800165762315,-73.65625,-63.9777526855469,523708351_51
Pvalb+,GABAergic,positive,aspiny,L5,-39.29346466064453,267.9285583496094,8.47456169128418,268.377685546875,-59.210914611816406,267.0980529785156,209.07830441662117,-11.309804916381836,-174.54458458741505,-14.145468711853027,-59.0228271484375,268.23248291015625,0.0004956603773584472,1.1875363612661498,1.22913227706224,-60.8750038146973,-51.28125,-62.2250015258789,237.59472,0.0099850000000001,9.09375,-6.82291728258133,17.5125007629395,178.593754768372,0.0985553190112114,1.439121536,9.86643822326053,150.0,245.499994913737,469.999969482422,-35.3125,-27.0937519073486,-44.2812507629395,-61.0000038146973,-51.3020858764648,-73.2062545776367,1.20005436087038,0.777141833019018,1.45421681114787,-99.3125076293945,-71.8591003417969,478949560_57
Vip+,GABAergic,positive,aspiny,L2/L3,-36.10871505737305,233.11444091796875,28.117076873779297,232.1267547607422,-49.69102096557617,172.09683227539062,265.60575713646756,-9.916373252868652,-88.49165436250554,8.05325698852539,-45.5,227.57569885253906,0.0008369014084507453,2.97177990690964,0.107558142764946,-50.2812538146973,-45.5416692097982,-51.8593788146973,186.924128,0.0109600000000001,37.5937538146973,36.8437512715658,37.1953153610229,135.937497019768,0.0314044132828712,1.091437952,13.4615582270929,140.0,133.833333333333,350.0,-40.4375,-36.5625025431315,-47.5078153610229,-50.3750038146973,-46.0208358764648,-71.1406288146973,3.42122844384884,3.21402881421212,3.64214544689217,-86.1875076293945,-70.5127487182617,585908787_60
Glutamatergic,Glutamatergic,positive,spiny,L5,-37.95368194580078,342.5290222167969,42.453125,343.1473083496094,-51.98158645629883,259.8214416503906,340.45872984342634,4.142299175262451,-87.52585872883947,20.555803298950195,-43.44643020629883,334.8214416503906,0.000878839285714385,3.9691175659349076,0.095920831925704,-45.6875,-51.1666704813639,-52.4000030517578,111.783512,0.0674600000000001,42.90625,41.8333346048991,43.7125015258789,96.4062511920929,0.128462821245193,1.313468672,15.7911016595359,200.0,163.791666666667,1180.0,-36.75,-40.0625025431315,-48.0125030517578,-55.8750038146973,-57.0208358764648,-77.7000015258789,3.5949752773824,3.34769375055237,3.5305166620563,-87.3750076293945,-77.0904159545898,488695444_65
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-37.84558868408203,94.56127166748047,41.827205657958984,94.22058868408203,-57.82291793823242,82.4436264038086,394.7668380632547,0.24632352590560913,-112.39345783768371,16.776348114013672,-51.211395263671875,91.29656982421875,0.0007827450980389449,3.5184025922364195,0.235368659209176,-51.9062538146973,-51.8645858764648,-54.6250015258789,459.790784,0.03494,44.8437538146973,45.3645858764648,43.9187507629395,263.593733310699,0.0127053381875157,2.872300032,26.8565937063187,50.0,39.4583333333333,489.999969482422,-36.21875,-36.2500012715658,-45.0062522888184,-57.0000038146973,-57.0104204813639,-78.2437515258789,3.73799735184403,3.72509875146065,4.01986657941871,-101.250007629395,-77.0944213867188,515056927_45
Vip+,GABAergic,positive,aspiny,L6b,-36.9533576965332,82.7817153930664,43.294776916503906,82.29104614257812,-52.78871154785156,69.41044616699219,401.0036533406607,7.561567306518555,-137.74979758702878,21.173507690429688,-51.45662307739258,79.7947769165039,0.0006510447761194394,2.928237683445251,0.38,-52.0,-50.1562538146973,-54.1562538146973,361.698144,0.0097,49.5625038146973,50.0416692097982,50.8203144073486,327.723294496536,0.0522093549370766,1.94187904,18.1351308273518,50.0,46.2083307902018,190.0,-39.78125,-37.7604179382324,-43.1015653610229,-52.6562538146973,-53.8333371480306,-64.7500019073486,2.74859867543072,3.21450255747013,2.62054916115827,-100.031257629395,-64.4382247924805,562530336_51
Vip+,GABAergic,positive,aspiny,L2/L3,-35.33447265625,214.21875,17.44970703125,214.609375,-46.50048828125,171.25,213.8278262587218,-10.2939453125,-101.50609291542199,-2.77783203125,-44.7763671875,212.36328125,0.0006543750000001236,2.084023030610293,0.0264550275253436,-49.2500038146973,-46.9531288146973,-52.1354179382324,329.266016,0.00716,23.65625,22.8281269073486,26.7135432561239,203.593745827675,0.140755489468575,1.72680256,14.3278525832532,130.0,153.75,290.0,-40.9687538146973,-33.453125,-47.1718775431315,-49.28125,-47.0625,-67.1927121480306,2.38630417323554,2.01086211312714,2.43770181931167,-88.5,-66.4999237060547,523205934_46
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-43.92034912109375,356.7057800292969,35.203125,355.5868835449219,-57.51333999633789,275.3841552734375,338.0954071337986,-1.4405487775802612,-103.24036681608354,8.829268455505371,-51.51829147338867,345.69970703125,0.0007666463414630728,3.2736114320183964,0.203999998923556,-52.5312538146973,-51.5312519073486,-52.6250038146973,359.283392,0.03762,40.8125038146973,42.0000019073486,43.4375038146973,148.437306284904,0.0371574647724628,2.457362688,15.5576950029544,170.0,83.125,810.000061035156,-44.5312538146973,-40.671875,-51.8750038146973,-53.90625,-59.0781269073486,-81.8437576293945,3.68526284081147,3.549988052429,4.02908700325903,-94.1562576293945,-80.2609176635742,486510127_67
Glutamatergic,Glutamatergic,positive,spiny,L5,-37.67005920410156,226.2965087890625,38.62136459350586,226.81105041503906,-54.71293640136719,183.14825439453125,324.3889078338192,0.7332848906517029,-73.75280332282424,17.75944709777832,-50.44549560546875,214.85464477539062,0.0010548837209302445,4.417575898328165,0.214845275826968,-50.34375,-52.6458358764648,-55.1718769073486,300.17504,0.03966,40.6562538146973,42.4270858764648,43.4765644073486,216.562509536743,0.0540811754763126,1.17514624,23.6081409869583,110.0,47.75,680.0,-36.5625038146973,-36.0104179382324,-46.1562519073486,-54.875,-58.6979204813639,-72.1015682220459,4.24038494248855,4.36189328754525,4.13123493515717,-91.875,-71.4015350341797,505476170_54
Glutamatergic,Glutamatergic,positive,spiny,L4,-32.765907287597656,201.97500610351562,43.306251525878906,200.9022674560547,-52.51022720336914,160.6068115234375,347.179665222394,3.6624999046325684,-78.61712277430293,17.424999237060547,-45.85113525390625,188.88409423828125,0.0009981818181816558,4.427101135032704,0.271212104362312,-47.3125,-50.2291679382324,-49.7500038146973,282.91616,0.0243,46.96875,44.1666679382324,50.8281259536743,231.562465429306,0.102817423641682,1.900960896,16.7786168873351,110.0,93.2083333333333,610.0,-37.4375038146973,-32.2812525431315,-43.9218778610229,-51.8750038146973,-56.5520858764648,-76.0859394073486,4.63605839211865,3.82685740017663,5.44058709119655,-97.2812576293945,-76.0356521606445,584637407_58
Htr3a+|Vip-,GABAergic,positive,aspiny,L4,-30.185155868530273,146.95521545410156,21.580989837646484,146.5989532470703,-48.65625,140.9166717529297,248.73732487316607,-2.2249999046325684,-146.60809504498894,0.13046874105930328,-48.16093826293945,144.48228454589844,0.0005237083333332689,1.6767955749199364,0.0738636363636364,-51.9375,-50.96875,-60.1812515258789,411.488128,0.0320450000000001,30.1250019073486,31.4687528610229,35.8,248.437315225601,0.140486836433411,3.25133056,12.5912705002512,90.0,91.875,270.0,-32.46875,-32.625,-43.83125,-52.0625,-51.0156269073486,-72.0437515258789,1.73075071278846,1.81359638643622,1.86838434103854,-100.28125,-70.3994216918945,327644217_40
Glutamatergic,Glutamatergic,positive,spiny,L4,-39.496768951416016,44.905174255371094,47.25754165649414,44.95258712768555,-60.267242431640625,37.88362121582031,543.1995113366821,4.913793087005615,-136.36135175989136,12.436422348022461,-51.54956817626953,45.25862121582031,0.0006513793103446081,3.9866202819573515,-0.0431506897043526,-49.0312538146973,-50.5390653610229,-52.1562525431315,190.267616,0.0415650000000001,26.7500019073486,36.0703134536743,31.4791682561239,346.986591815948,0.0401627756655216,1.139620096,37.1513622622555,30.0000019073486,37.65625,173.333333333333,-38.78125,-37.0312519073486,-42.3229179382324,-55.0937538146973,-54.8281259536743,-75.0156275431315,2.82273307786499,3.09441519652183,3.13094633963242,-98.34375,-71.6418075561523,476619123_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-35.66631317138672,356.5275573730469,25.0889835357666,353.5254211425781,-52.08686447143555,305.6271057128906,316.91799552562685,-6.6030192375183105,-80.38935415516605,1.1933262348175049,-50.0217170715332,344.3580627441406,0.0007777966101694762,3.985106448939539,0.25769232415493,-52.0625038146973,-53.2395871480306,-63.3229217529297,181.025728,0.0703800000000001,20.5,24.9375012715658,18.9270846048991,124.553538858891,0.0814208909869194,1.081030656,7.76681047835693,210.0,177.874994913737,740.0,-33.6250038146973,-33.5312512715658,-34.7812512715658,-54.5000038146973,-55.8333346048991,-74.1770858764648,3.3321386251597,3.49381461912097,2.2795068779025,-88.4062576293945,-73.7825927734375,574577489_74
Glutamatergic,Glutamatergic,positive,spiny,L4,-36.42989730834961,150.104736328125,29.0827693939209,149.53041076660156,-53.892738342285156,110.4189224243164,250.74337493673926,-10.453547477722168,-73.47529540406497,6.3766889572143555,-44.085304260253906,143.04730224609375,0.000974189189188988,3.421476266972204,0.222144679258464,-43.6562538146973,-45.4062525431315,-46.8437528610229,132.65108,0.0490000000000002,26.1875019073486,34.5833333333333,25.0078129768372,197.812542319298,0.024099737405777,1.475828992,22.8412526885359,90.0,107.083333333333,920.0,-39.1875038146973,-36.3541666666667,-34.1250014305115,-44.28125,-52.5729179382324,-82.2890644073486,3.2999292533846,3.36622334208887,2.86063858686084,-100.468757629395,-81.92041015625,478499902_48
Glutamatergic,Glutamatergic,negative,spiny,L5,-32.86979293823242,122.61742401123047,36.05018997192383,121.51704406738281,-51.10179901123047,103.36553192138672,243.2767035793064,1.9005681276321411,-52.346428145088794,14.386837005615234,-45.584754943847656,117.55303192138672,0.0013418181818183597,4.652351458508707,0.229244306418219,-47.375,-46.5937512715658,-50.9125030517578,269.279008,0.02366,40.125,36.9166692097982,40.6562507629395,295.781284570694,0.0240890197455883,1.39351936,28.0158860517509,70.0,52.0833333333333,600.0,-35.9375038146973,-33.5208358764648,-44.0312530517578,-52.0625038146973,-52.8125025431315,-66.7750030517578,4.26967857393008,3.72747868223861,4.84223618501379,-97.3437576293945,-66.4731826782227,502143555_39
Vip+,GABAergic,positive,aspiny,L2/L3,-37.74583435058594,258.4291687011719,24.07291603088379,258.8958435058594,-52.483333587646484,148.2291717529297,162.1343889423148,-2.4635417461395264,-90.81557415400978,3.933333396911621,-44.443748474121094,253.15834045410156,0.0008499999999997954,1.737054613071295,0.0068181823786515,-48.2812538146973,-41.7604166666667,-52.6145858764648,182.198704,0.0150400000000002,33.03125,27.3854166666667,32.9791692097982,107.812501490116,0.0454124286770821,1.331395968,9.45788505226968,150.0,177.5,440.0,-43.9687538146973,-33.3333346048991,-50.6458333333333,-50.71875,-42.3229192097982,-76.687505086263,2.67805389919535,1.83552021460061,2.90648226901808,-91.9062576293945,-76.2880859375,562003059_53
Glutamatergic,Glutamatergic,positive,spiny,L5,-37.08003234863281,271.2256164550781,37.14481735229492,271.4908447265625,-55.31631088256836,199.01524353027344,388.9924063435112,-2.253048896789551,-96.05503159322713,16.08612823486328,-48.098323822021484,266.57623291015625,0.0008053658536585053,4.101778955384615,0.111323543104416,-47.53125,-48.7395858764648,-53.6500030517578,181.7188,0.04478,38.4062538146973,40.2708346048991,44.9875015258789,150.468751788139,0.0196336731314659,1.014491264,17.2733130739209,130.0,96.1666666666667,680.0,-33.8437538146973,-34.1250038146973,-47.2750038146973,-54.875,-55.7916704813639,-75.5937530517578,3.8019869287236,3.57907347561828,4.25483504934276,-92.5625076293945,-75.2881317138672,505202906_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-34.86830520629883,284.77679443359375,26.832590103149414,283.5089416503906,-49.07068634033203,222.80059814453125,222.3863573127494,-10.440476417541504,-72.66097792825376,6.90029764175415,-39.99702453613281,275.99700927734375,0.0010166666666666657,3.0773302675198084,0.0947154490596762,-43.0,-46.4062538146973,-53.5312530517578,98.489488,0.0963200000000002,34.625,40.5833346048991,34.3062515258789,97.0311313867569,0.0440942756831646,1.605083136,22.0746740526089,150.0,122.041669209798,1240.0,-37.40625,-40.1875012715658,-48.7125030517578,-52.3750038146973,-53.1354192097982,-70.5750045776367,3.4130846013509,3.49752852200791,3.24856675329775,-80.9062576293945,-70.441276550293,501842713_68
Pvalb+,GABAergic,positive,aspiny,L4,-35.962345123291016,479.5841369628906,14.482427597045898,480.6693115234375,-57.030296325683594,477.8580322265625,290.6156264706835,-9.68066120147705,-203.11387787405974,-11.489958763122559,-56.78523254394531,480.65374755859375,0.00041386426592793295,1.4300092856667108,0.695910541359654,-59.65625,-52.3229204813639,-61.8000030517578,118.108752,0.01101,18.3125,5.05208333333333,24.9875007629395,93.5937091708183,0.0474311709403992,2.091706752,6.12901705553639,280.0,376.958323160807,680.0,-35.75,-27.7708339691162,-43.4312538146973,-59.8437538146973,-52.5416692097982,-74.9250015258789,1.44759431335641,1.05864770380129,1.58284890808575,-95.7187576293945,-73.8991851806641,481127173_71
Glutamatergic,Glutamatergic,positive,spiny,L4,-35.54268264770508,164.9603729248047,44.61433029174805,164.77134704589844,-54.464176177978516,131.01219177246094,397.5321848814859,0.8978658318519592,-97.32673986035608,21.793445587158203,-44.32393264770508,161.50914001464844,0.0008136585365858871,4.088615702614774,0.149388592957947,-46.4687538146973,-48.1562512715658,-50.4750022888184,156.43096,0.06236,45.375,43.6458346048991,47.4312515258789,146.093562245369,0.0724782198667526,2.086942592,19.3189463442332,100.0,77.25,999.999938964844,-34.9375,-33.1562512715658,-45.7437522888184,-57.8750038146973,-57.2708371480306,-77.3812530517578,3.95666715271985,3.95997704040502,4.15715441541847,-93.09375,-77.5240783691406,506777471_52
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-38.72028732299805,151.7438507080078,24.828380584716797,151.17828369140625,-56.6721305847168,144.1864776611328,293.1325115874662,-2.0122950077056885,-188.31885711306606,-3.747950792312622,-56.09989929199219,148.8237762451172,0.00048614754098346075,1.5480718627820258,0.0382275144438676,-58.6875038146973,-54.1875012715658,-59.1953125,292.520288,0.019825,32.6875,26.9062512715658,32.4140639305115,233.816966414452,0.0327632576227188,2.067229952,19.10871422872,90.0,111.166664123535,450.0,-42.4062538146973,-35.3958346048991,-45.1953153610229,-58.8437538146973,-54.3750025431315,-70.1171932220459,1.75732903815555,1.56042338233321,1.76773099633179,-95.1875076293945,-69.3228607177734,475586130_51
